Target,FA,Order,value
present,nowarning,sequential,0.40752740808714544
present,nowarning,sequential,0.003968768630184559
present,nowarning,sequential,0.28464948345716107
present,nowarning,sequential,0.3737500285853627
present,nowarning,sequential,0.014461047584299076
present,nowarning,sequential,0.18134994393816262
present,nowarning,sequential,0.3609088618989307
present,nowarning,sequential,0.06614251155224929
present,nowarning,sequential,0.18801672941421133
present,nowarning,sequential,0.1468126892137512
present,nowarning,sequential,0.3279153516281026
present,nowarning,sequential,0.24614793267363244
present,nowarning,sequential,0.05164001332282796
present,nowarning,sequential,0.06612670081965775
present,nowarning,sequential,0.06004572386961968
present,nowarning,sequential,0.22924311766193348
present,nowarning,sequential,0.031030327703058646
present,nowarning,sequential,0.02069226590303163
present,nowarning,sequential,0.1010167241335678
present,nowarning,sequential,0.0013973411903514842
present,nowarning,sequential,0.03920199992751649
present,nowarning,sequential,0.06451324519409732
present,nowarning,sequential,0.39805649974574175
present,nowarning,sequential,0.35519680524767694
present,nowarning,sequential,0.1019357735634841
present,nowarning,sequential,0.21655556585722371
present,nowarning,sequential,0.04864731993727679
present,nowarning,sequential,0.19184842488588655
present,nowarning,sequential,0.07186041189832254
present,nowarning,sequential,0.21714864471486625
present,nowarning,sequential,0.32012202811642443
present,nowarning,sequential,0.4505435930978528
present,nowarning,sequential,0.37008404074972073
present,nowarning,sequential,0.007488675235847318
present,nowarning,sequential,0.0629411733094845
present,nowarning,sequential,0.6129102805636545
present,nowarning,sequential,0.012009434498294405
present,nowarning,sequential,0.2083588486480993
present,nowarning,sequential,0.18813632511085862
present,nowarning,sequential,0.23057921790025815
present,nowarning,sequential,0.1621255988269679
present,nowarning,sequential,0.148768685014785
present,nowarning,sequential,0.3372597687777776
present,nowarning,sequential,0.7491411079623198
present,nowarning,sequential,0.40862718196970854
present,nowarning,sequential,0.6156834292269963
present,nowarning,sequential,0.5572413073777789
present,nowarning,sequential,0.8210869811475983
present,nowarning,sequential,0.8091551512252565
present,nowarning,sequential,0.8518511595315743
present,nowarning,sequential,0.06182099197681162
present,nowarning,sequential,0.08018586200145852
present,nowarning,sequential,0.26028463629354504
present,nowarning,sequential,0.3574716895392917
present,nowarning,sequential,0.09345346943535165
present,nowarning,sequential,0.3573282375112834
present,nowarning,sequential,0.8497616540497112
present,nowarning,sequential,0.5239256661891688
present,nowarning,sequential,0.44803443689394595
present,nowarning,sequential,0.06569397204853489
present,nowarning,sequential,0.09992963855360858
present,nowarning,sequential,0.13121771767152918
present,nowarning,sequential,0.24629317646368393
present,nowarning,sequential,0.11804712353070401
present,nowarning,sequential,0.14305074151627858
present,nowarning,sequential,0.10218310287011033
present,nowarning,sequential,0.18062957931267815
present,nowarning,sequential,0.37450420228414955
present,nowarning,sequential,0.2815924382330754
present,nowarning,sequential,0.14010729653241402
present,nowarning,sequential,0.129719271243717
present,nowarning,sequential,0.10065955785103914
present,nowarning,sequential,0.13924306030156933
present,nowarning,sequential,0.148459094021119
present,nowarning,sequential,0.5141756558588942
present,nowarning,sequential,0.7746784527520651
present,nowarning,sequential,0.23711335130976732
present,nowarning,sequential,0.40361643099272954
present,nowarning,sequential,0.44973175240917285
present,nowarning,sequential,0.09303882237268521
present,nowarning,sequential,0.03830463752952503
present,nowarning,sequential,0.044889701457212924
present,nowarning,sequential,0.01024570654352506
present,nowarning,sequential,0.031521201675406355
present,nowarning,sequential,0.13358223726547108
present,nowarning,sequential,0.09788826289237104
present,nowarning,sequential,0.06084188057180395
present,nowarning,sequential,0.17036271190922245
present,nowarning,sequential,0.19894368526264117
present,nowarning,sequential,0.6496621149186955
present,nowarning,sequential,0.7428844765322675
present,nowarning,sequential,0.5571114537367233
present,nowarning,sequential,0.12483301014992193
present,nowarning,sequential,0.13443291764249
present,nowarning,sequential,0.35447265065369504
present,nowarning,sequential,0.08942481443850674
present,nowarning,sequential,0.5186559961642097
present,nowarning,sequential,0.19031105877167268
present,nowarning,sequential,0.0860218432802401
present,nowarning,sequential,0.49329474856813277
present,nowarning,sequential,0.29616237670781237
present,nowarning,sequential,0.2706036282298828
present,nowarning,sequential,0.09377852798235661
present,nowarning,sequential,0.16553498974004907
present,nowarning,sequential,0.155029713822416
present,nowarning,sequential,0.1833485330614415
present,nowarning,sequential,0.33784047369533754
present,nowarning,sequential,0.28279781567997
present,nowarning,sequential,0.20544912695870984
present,nowarning,sequential,0.07001540961215305
present,nowarning,sequential,0.13317151317891018
present,nowarning,sequential,0.19601568772152492
present,nowarning,sequential,0.2556201836931632
present,nowarning,sequential,0.1963420356474948
present,nowarning,sequential,0.3421785177908091
present,nowarning,sequential,0.20827715581515516
present,nowarning,sequential,0.08072101402500481
present,nowarning,sequential,0.09115583217346292
present,nowarning,sequential,0.19768676421881967
present,nowarning,sequential,0.2622080355215126
present,nowarning,sequential,0.18405746340968962
present,nowarning,sequential,0.04863834334088625
present,nowarning,sequential,0.09074751935205042
present,nowarning,sequential,0.1552363157041293
present,nowarning,sequential,0.12151046496464343
present,nowarning,sequential,0.42623999026616477
present,nowarning,sequential,0.0394088609788676
present,nowarning,sequential,0.47894824188539126
present,nowarning,sequential,0.21799754836326857
present,nowarning,sequential,0.29813114133679475
present,nowarning,sequential,0.2609521220560893
present,nowarning,sequential,0.13072412443022116
present,nowarning,sequential,0.18554714504072697
present,nowarning,sequential,0.0631432256982232
present,nowarning,sequential,0.2360465245276572
present,nowarning,sequential,0.19709136149492593
present,nowarning,sequential,0.044315068145775065
present,nowarning,sequential,0.13451067364203112
present,nowarning,sequential,0.0924930017216385
present,nowarning,sequential,0.16935815780939234
present,nowarning,sequential,0.1864280818046686
present,nowarning,sequential,0.21455822401850175
present,nowarning,sequential,0.1829194540577833
present,nowarning,sequential,0.31428767174514677
present,nowarning,sequential,0.13474218751316008
present,nowarning,sequential,0.18463667234492875
present,nowarning,sequential,6.224589446302381e-4
present,nowarning,sequential,0.048609864763558705
present,nowarning,sequential,0.3627617384284244
present,nowarning,sequential,0.05514160439594373
present,nowarning,sequential,0.10866686513986767
present,nowarning,sequential,0.29900650186543554
present,nowarning,sequential,0.1776035429569007
present,nowarning,sequential,0.5141444039551503
present,nowarning,sequential,0.2234150293156565
present,nowarning,sequential,0.11259908801791324
present,nowarning,sequential,0.3035788529034759
present,nowarning,sequential,0.07986039476094352
present,nowarning,sequential,0.48391763756247913
present,nowarning,sequential,0.5991836765524724
present,nowarning,sequential,0.9513900764267365
present,nowarning,sequential,0.681501946555824
present,nowarning,sequential,0.17706258413250708
present,nowarning,sequential,0.31358686335464037
present,nowarning,sequential,0.09675350518535016
present,nowarning,sequential,0.6602302327193369
present,nowarning,sequential,0.19509178755334014
present,nowarning,sequential,0.2029791563567044
present,nowarning,sequential,0.18873081900985805
present,nowarning,sequential,0.108012678651005
present,nowarning,sequential,0.7688312251806961
present,nowarning,sequential,0.12267167473525625
present,nowarning,sequential,0.07542156705590203
present,nowarning,sequential,0.14213998826022076
present,nowarning,sequential,0.09263221953554997
present,nowarning,sequential,0.41723187856402183
present,nowarning,sequential,0.35466983319588347
present,nowarning,sequential,0.29502401038178233
present,nowarning,sequential,0.07790940857041723
present,nowarning,sequential,0.618150735777441
present,nowarning,sequential,0.3591285137625552
present,nowarning,sequential,0.21929946409299655
present,nowarning,sequential,0.08241410693234996
present,nowarning,sequential,0.2275067819279357
present,nowarning,sequential,0.23827198257377602
present,nowarning,sequential,0.040212955058756925
present,nowarning,sequential,0.08582894996327994
present,nowarning,sequential,0.2444987279580807
present,nowarning,sequential,0.07343789145150076
present,nowarning,sequential,0.16942342788872355
present,nowarning,sequential,0.12475623202648509
present,nowarning,sequential,0.20371925476588656
present,nowarning,sequential,0.45765651340702845
present,nowarning,sequential,0.3569936672667911
present,nowarning,sequential,0.4375256740624184
present,nowarning,sequential,0.6973520523502655
present,nowarning,sequential,0.14474820327585589
present,nowarning,sequential,0.09638425202234359
present,nowarning,sequential,0.3118476848644032
present,nowarning,sequential,0.2342612803934595
present,nowarning,sequential,0.22581589661638599
present,nowarning,sequential,0.06499587387509725
present,nowarning,sequential,0.2734837077729844
present,nowarning,sequential,0.1557901263864196
present,nowarning,sequential,0.04987360307440322
present,nowarning,sequential,0.03290841428182927
present,nowarning,sequential,0.03602884751388558
present,nowarning,sequential,0.0035503348127387583
present,nowarning,sequential,0.24580168082133122
present,nowarning,sequential,0.06252000860767011
present,nowarning,sequential,0.12133865373417459
present,nowarning,sequential,0.14801414094046136
present,nowarning,sequential,0.3550426140309241
present,nowarning,sequential,0.08443545733750266
present,nowarning,sequential,0.11002405882007983
present,nowarning,sequential,0.15311236854047766
present,nowarning,sequential,0.11344195809201871
present,nowarning,sequential,0.12187948345291075
present,nowarning,sequential,0.11609394478229035
present,nowarning,sequential,0.237956851184023
present,nowarning,sequential,0.35491608616881076
present,nowarning,sequential,0.2117715394930313
present,nowarning,sequential,0.0827696475622302
present,nowarning,sequential,0.24335540738341488
present,nowarning,sequential,0.16968564673585929
present,nowarning,sequential,0.41948299881107726
present,nowarning,sequential,0.1679753101835605
present,nowarning,sequential,0.19464718463947808
present,nowarning,sequential,0.10804601706603247
present,nowarning,sequential,0.1117954091406686
present,nowarning,sequential,0.19605843954342486
present,nowarning,sequential,0.10850726436630799
present,nowarning,sequential,0.010331846805743332
present,nowarning,sequential,0.004781253575931906
present,nowarning,sequential,0.0023220874742528362
present,nowarning,sequential,0.255509538142122
present,nowarning,sequential,0.191629479106374
present,nowarning,sequential,0.18005208052851643
present,nowarning,sequential,0.3605752009126473
present,nowarning,sequential,0.2490049457278464
present,nowarning,sequential,0.23321008570490828
present,nowarning,sequential,0.11037524999591562
present,nowarning,sequential,0.09831845388642034
present,nowarning,sequential,0.12474330539466372
present,nowarning,sequential,0.27624915216784557
present,nowarning,sequential,0.18789048957378351
present,nowarning,sequential,0.025573906876021544
present,nowarning,sequential,0.0761018049578628
present,nowarning,sequential,0.10972587611086543
present,nowarning,sequential,0.698025266167972
present,nowarning,sequential,0.8388267188472274
present,nowarning,sequential,0.5070719623699467
present,nowarning,sequential,0.44435244101126103
present,nowarning,sequential,0.13297028363720037
present,nowarning,sequential,0.9560791625119258
present,nowarning,sequential,0.2772293911704005
present,nowarning,sequential,0.3217111692866457
present,nowarning,sequential,0.856302266507221
present,nowarning,sequential,0.1812534535064639
present,nowarning,sequential,0.14079535174731975
present,nowarning,sequential,0.11612381848162402
present,nowarning,sequential,0.29046494716243615
present,nowarning,sequential,0.23035063609447679
present,nowarning,sequential,0.15975511953001045
present,nowarning,sequential,0.0628779081346604
present,nowarning,sequential,0.2880160274040417
present,nowarning,sequential,0.17879239158965543
present,nowarning,sequential,0.8016247404684917
present,nowarning,sequential,0.9998582024779007
present,nowarning,sequential,0.24264638414725825
present,nowarning,sequential,0.09306573290471598
present,nowarning,sequential,0.26049178688351626
present,nowarning,sequential,0.076251298172422
present,nowarning,sequential,0.1301328909988383
present,nowarning,sequential,0.18370890876448237
present,nowarning,sequential,0.19759872188545916
present,nowarning,sequential,0.15310078620497827
present,nowarning,sequential,0.5321706338657993
present,nowarning,sequential,0.13321673058448766
present,nowarning,sequential,0.4914253725596974
present,nowarning,sequential,0.7436969585508556
present,nowarning,sequential,0.14570713675102218
present,nowarning,sequential,0.04058187627805115
present,nowarning,sequential,0.3271751108553834
present,nowarning,sequential,0.14941397422894614
present,nowarning,sequential,0.14698411768490227
present,nowarning,sequential,0.2938130562824526
present,nowarning,sequential,0.40967560595941854
present,nowarning,sequential,0.355886364973526
present,nowarning,sequential,0.10719332524278885
present,nowarning,sequential,0.5845975199272397
present,nowarning,sequential,0.07489871382716874
present,nowarning,sequential,0.12551780845861324
present,nowarning,sequential,0.10334982528806505
present,nowarning,sequential,0.20232035324604417
present,nowarning,sequential,0.3129147090635192
present,nowarning,sequential,0.23928926685973556
present,nowarning,sequential,0.09252698418068755
present,nowarning,sequential,0.11788545437206621
present,nowarning,sequential,0.14478540545716156
present,nowarning,sequential,0.137915895863502
present,nowarning,sequential,0.7560627716746577
present,nowarning,sequential,0.3764645533025934
present,nowarning,sequential,0.07948626853524185
present,nowarning,sequential,0.20797514175351817
present,nowarning,sequential,0.25534551128535454
present,nowarning,sequential,0.9721408349634258
present,nowarning,sequential,0.969654530778868
present,nowarning,sequential,0.9556479838955934
present,nowarning,sequential,0.14481613320194098
present,nowarning,sequential,0.3953087332710733
present,nowarning,sequential,0.06517665773276625
present,nowarning,sequential,0.04550316297041583
present,nowarning,sequential,0.040670902958758456
present,nowarning,sequential,0.28674641771887804
present,nowarning,sequential,0.2122924072650339
present,nowarning,sequential,0.023225512149917808
present,nowarning,sequential,0.018846135525701004
present,nowarning,sequential,0.00777855678263197
present,nowarning,sequential,0.013639544462907199
present,nowarning,sequential,0.1489889347438758
present,nowarning,sequential,0.30133100524201195
present,nowarning,sequential,0.32152460597372456
present,nowarning,sequential,0.5380388736556173
present,nowarning,sequential,0.14895782412107725
present,nowarning,sequential,0.33217466562834985
present,nowarning,sequential,0.03795381215849679
present,nowarning,sequential,0.012630952516621418
present,nowarning,sequential,0.046274266677826706
present,nowarning,sequential,0.09968441238326592
present,nowarning,sequential,0.0715487343619496
present,nowarning,sequential,0.14503241211761173
present,nowarning,sequential,0.4247539850772024
present,nowarning,sequential,0.15393720354695595
present,nowarning,sequential,0.46461158702210464
present,nowarning,sequential,0.301685202760132
present,nowarning,sequential,0.08870003492633229
present,nowarning,sequential,0.04102239965943957
present,nowarning,sequential,0.4969849850722175
present,nowarning,sequential,0.3551261113843426
present,nowarning,sequential,0.3144039265216896
present,nowarning,sequential,0.260097080856544
present,nowarning,sequential,0.24039145213140486
present,nowarning,sequential,0.2909277486859258
present,nowarning,sequential,0.023885997979564956
present,nowarning,sequential,0.05619935009489013
present,nowarning,sequential,0.10957611629059104
present,nowarning,sequential,0.06881614279566867
present,nowarning,sequential,0.32360287978369195
present,nowarning,sequential,0.11619420815280826
present,nowarning,sequential,0.23377809469163438
present,nowarning,sequential,0.2395241725610344
present,nowarning,sequential,0.1312265606161246
present,nowarning,sequential,0.18488307313542113
present,nowarning,sequential,0.4205585815610192
present,nowarning,sequential,0.09655041790422986
present,nowarning,sequential,0.1260657379165248
present,nowarning,sequential,0.08557063155578787
present,nowarning,sequential,0.21247169116587766
present,nowarning,sequential,0.2676126987876249
present,nowarning,sequential,0.309598108192695
present,nowarning,sequential,0.22213138764822005
present,nowarning,sequential,0.3047400823078006
present,nowarning,sequential,0.7455088067854091
present,nowarning,sequential,0.28608717402723766
present,nowarning,sequential,0.150745915752774
present,nowarning,sequential,0.15214497066405164
present,nowarning,sequential,0.2941552920476557
present,nowarning,sequential,0.21700087867043635
present,nowarning,sequential,0.07606953372821548
present,nowarning,sequential,0.0017157986406264659
present,nowarning,sequential,0.049806637295453655
present,nowarning,sequential,0.04389269810654977
present,nowarning,sequential,0.5883964442548907
present,nowarning,sequential,0.38075559041243356
present,nowarning,sequential,0.09048514143264753
present,nowarning,sequential,0.052666850568175924
present,nowarning,sequential,0.06002860673832082
present,nowarning,sequential,0.13629292692955935
present,nowarning,sequential,0.07601584749584606
present,nowarning,sequential,0.10533853204321965
present,nowarning,sequential,0.02684341702403921
present,nowarning,sequential,0.009076119814084918
present,nowarning,sequential,0.00322313257675551
present,nowarning,sequential,0.04702275606308882
present,nowarning,sequential,0.013099805474335972
present,nowarning,sequential,0.005501726224061432
present,nowarning,sequential,0.3446529549707087
present,nowarning,sequential,0.15120716609928145
present,nowarning,sequential,0.22627430117291325
present,nowarning,sequential,0.480182027005592
present,nowarning,sequential,0.6324121699391727
present,nowarning,sequential,0.7216851712020971
present,nowarning,sequential,0.05325846065016011
present,nowarning,sequential,0.2559097993037268
present,nowarning,sequential,0.1163908649983416
present,nowarning,sequential,0.06609413665065143
present,nowarning,sequential,0.16701563140832074
present,nowarning,sequential,0.15420026659475228
present,nowarning,sequential,0.3521153454364356
present,nowarning,sequential,0.10703442776373333
present,nowarning,sequential,0.29067377777132825
present,nowarning,sequential,0.21071930005890133
present,nowarning,sequential,0.46924941184349245
present,nowarning,sequential,0.2720355993061602
present,nowarning,sequential,0.2572359879798613
present,nowarning,sequential,0.14995731640370724
present,nowarning,sequential,0.2128910335363084
present,nowarning,sequential,0.1941399260910187
present,nowarning,sequential,0.09658366240154115
present,nowarning,sequential,0.12725147334095482
present,nowarning,sequential,0.3541938498714598
present,nowarning,sequential,0.041321418532814826
present,nowarning,sequential,0.27596767964260965
present,nowarning,sequential,0.11661251133209241
present,nowarning,sequential,0.0855127927124095
present,nowarning,sequential,0.2985915676992284
present,nowarning,sequential,0.12493081669455058
present,nowarning,sequential,0.06936796917970396
present,nowarning,sequential,0.22120412673578208
present,nowarning,sequential,0.08121583669353574
present,nowarning,sequential,0.5159462910500435
present,nowarning,sequential,0.0740720377094155
present,nowarning,sequential,0.30490741908350866
present,nowarning,sequential,0.10264823109404568
present,nowarning,sequential,0.26537038088637427
present,nowarning,sequential,0.11626007725498409
present,nowarning,sequential,0.19917367047666296
present,nowarning,sequential,0.2259232843001678
present,nowarning,sequential,0.18089093848927743
present,nowarning,sequential,0.3266468869626297
present,nowarning,sequential,0.19498635355742466
present,nowarning,sequential,0.11226244380453561
present,nowarning,sequential,0.10569333771114346
present,nowarning,sequential,0.1979162507039004
present,nowarning,sequential,0.11424555510822941
present,nowarning,sequential,0.3354992547955574
present,nowarning,sequential,0.12163524288918333
present,nowarning,sequential,0.28059724538589026
present,nowarning,sequential,0.7787523149292023
present,nowarning,sequential,0.2900474615433602
present,nowarning,sequential,0.4019309759183551
present,nowarning,sequential,0.12418898242844122
present,nowarning,sequential,0.135800131862677
present,nowarning,sequential,0.3188619125029174
present,nowarning,sequential,0.466758501537292
present,nowarning,sequential,0.9954727783675634
present,nowarning,sequential,0.15404432362203582
present,nowarning,sequential,0.5812060121741494
present,nowarning,sequential,0.5286235503157234
present,nowarning,sequential,0.03247231469773465
present,nowarning,sequential,0.0808411885888763
present,nowarning,sequential,0.4683251411521286
present,nowarning,sequential,0.1228371305250165
present,nowarning,sequential,0.04111702459454918
present,nowarning,sequential,0.06146454306624896
present,nowarning,sequential,0.1910917946391506
present,nowarning,sequential,0.25263541077269713
present,nowarning,sequential,0.38757109701170894
present,nowarning,sequential,0.17164020202891836
present,nowarning,sequential,0.5884748864643928
present,nowarning,sequential,0.16735580956142027
present,nowarning,sequential,0.20178519117802074
present,nowarning,sequential,0.08433872426941773
present,nowarning,sequential,0.1530773844813127
present,nowarning,sequential,0.03789518124826352
present,nowarning,sequential,0.03942917352464039
present,nowarning,sequential,0.04701837252947621
present,nowarning,sequential,3.564543433483676e-4
present,nowarning,sequential,0.17343665408710343
present,nowarning,sequential,0.6044648873651282
present,nowarning,sequential,0.08511905712514461
present,nowarning,sequential,0.2953755731957283
present,nowarning,sequential,0.25271788269117124
present,nowarning,sequential,0.08509542412381195
present,nowarning,sequential,0.12353619927818331
present,nowarning,sequential,0.08582688930914867
present,nowarning,sequential,0.17056481473748775
present,nowarning,sequential,0.24229550123138466
present,nowarning,sequential,0.16040401480533162
present,nowarning,sequential,0.15755369630834562
present,nowarning,sequential,0.06668799101968088
present,nowarning,sequential,0.2545403023984073
present,nowarning,sequential,0.1716406592273534
present,nowarning,sequential,0.12724354603114324
present,nowarning,sequential,0.1046017048167943
present,nowarning,sequential,0.07661076094183916
present,nowarning,sequential,0.01708441181348534
present,nowarning,sequential,0.07039133319877434
present,nowarning,sequential,0.1005226753419178
present,nowarning,sequential,0.4428747558378405
present,nowarning,sequential,0.3127494885757275
present,nowarning,sequential,0.3879778526529599
present,nowarning,sequential,0.9200839334669126
present,nowarning,sequential,0.10859894991594053
present,nowarning,sequential,0.5026835201944996
present,nowarning,sequential,0.17981428981393716
present,nowarning,sequential,0.8416578591670758
present,nowarning,sequential,0.1416791842123699
present,nowarning,sequential,0.26272031076808855
present,nowarning,sequential,0.08433687857632036
present,nowarning,sequential,0.21921543407296112
present,nowarning,sequential,0.6449412806931001
present,nowarning,sequential,0.06989380752819166
present,nowarning,sequential,0.21893956275275991
present,nowarning,sequential,0.40157192136751985
present,nowarning,sequential,0.1705758329453599
present,nowarning,sequential,0.3309165767185737
present,nowarning,sequential,0.29240490732068336
present,nowarning,sequential,0.06375107801463634
present,nowarning,sequential,0.06927615981355924
present,nowarning,sequential,0.1414548767222581
present,nowarning,sequential,0.09722803875598066
present,nowarning,sequential,0.46076461470680996
present,nowarning,sequential,0.1788926124542978
present,nowarning,sequential,0.31970800312640724
present,nowarning,sequential,0.3133053336406616
present,nowarning,sequential,0.0718429953651495
present,nowarning,sequential,0.33302494051658305
present,nowarning,sequential,0.2714597065087805
present,nowarning,sequential,0.16284219971041233
present,nowarning,sequential,0.16153354719089918
present,nowarning,sequential,0.05705728694546409
present,nowarning,sequential,0.2365872975769466
present,nowarning,sequential,0.21394463179511056
present,nowarning,sequential,0.09387511907989651
present,nowarning,sequential,0.03033068398556896
present,nowarning,sequential,0.0777231652139964
present,nowarning,sequential,0.9917609318726347
present,nowarning,sequential,0.9600307125280986
present,nowarning,sequential,0.16479902154020543
present,nowarning,sequential,0.006514003993614656
present,nowarning,sequential,0.39461218116259034
present,nowarning,sequential,0.15488511342632927
present,nowarning,sequential,0.19401229167783418
present,nowarning,sequential,0.0010884748022553757
present,nowarning,sequential,0.08814882031387669
present,nowarning,sequential,0.34050761532760104
present,nowarning,sequential,0.328709995740417
present,nowarning,sequential,0.02727647166558759
present,nowarning,sequential,0.13842082895030638
present,nowarning,sequential,0.003479367572076045
present,nowarning,sequential,0.03519624095624425
present,nowarning,sequential,0.07155204762597478
present,nowarning,sequential,0.1942481216017549
present,nowarning,sequential,0.3262981502862433
present,nowarning,sequential,0.19641951348618775
present,nowarning,sequential,0.5585378098655197
present,nowarning,sequential,0.03850426899959643
present,nowarning,sequential,0.14345718146361236
present,nowarning,sequential,0.5414331513743501
present,nowarning,sequential,0.2148471078284618
present,nowarning,sequential,0.08666879244260639
present,nowarning,sequential,0.144019177687614
present,nowarning,sequential,0.09140203890468344
present,nowarning,sequential,0.07545303725332553
present,nowarning,sequential,0.10709749915509123
present,nowarning,sequential,0.10460307091530104
present,nowarning,sequential,0.12385850066659515
present,nowarning,sequential,0.29446625351755046
present,nowarning,sequential,0.2690143968354609
present,nowarning,sequential,0.04298984685948382
present,nowarning,sequential,0.13567958454319742
present,nowarning,sequential,0.2387104868823525
present,nowarning,sequential,0.2343946480741953
present,nowarning,sequential,0.16534411034478075
present,nowarning,sequential,0.1582313620704152
present,nowarning,sequential,0.10953642449266016
present,nowarning,sequential,0.9312008128674671
present,nowarning,sequential,0.5141202764271369
present,nowarning,sequential,0.019941746385987072
present,nowarning,sequential,0.18726031983389224
present,nowarning,sequential,0.11795965454029814
present,nowarning,sequential,0.018577075425202948
present,nowarning,sequential,0.05880065587898994
present,nowarning,sequential,0.004993217271015831
present,nowarning,sequential,0.02407002908806769
present,nowarning,sequential,0.00640587402895921
present,nowarning,sequential,0.22610855192890328
present,nowarning,sequential,0.2127044740810401
present,nowarning,sequential,0.002218428846323915
present,nowarning,sequential,0.004909454110208992
present,nowarning,sequential,0.059159364489769245
present,nowarning,sequential,0.2737752951613138
present,nowarning,sequential,0.054030470324464175
present,nowarning,sequential,0.005324531260410507
present,nowarning,sequential,0.02636498292073297
present,nowarning,sequential,0.0016285028174415947
present,nowarning,sequential,0.1590304753164288
present,nowarning,sequential,0.5158487469828218
present,nowarning,sequential,0.5069674588253962
present,nowarning,sequential,0.7480308913679702
present,nowarning,sequential,0.03118630381086393
present,nowarning,sequential,0.07605522554300603
present,nowarning,sequential,0.4322645001592308
present,nowarning,sequential,0.20397045304525327
present,nowarning,sequential,0.2778930183883976
present,nowarning,sequential,0.1868733160208304
present,nowarning,sequential,0.43469908145931996
present,nowarning,sequential,0.3325407037390546
present,nowarning,sequential,0.32925783736548164
present,nowarning,sequential,0.3399871371581904
present,nowarning,sequential,0.07945847590287769
present,nowarning,sequential,0.008240143407058536
present,nowarning,sequential,9.442361729591983e-4
present,nowarning,sequential,0.002535603971262642
present,nowarning,sequential,0.014695335739299133
present,nowarning,sequential,0.06933021489581416
present,nowarning,sequential,0.18873641299791993
present,nowarning,sequential,0.36778390043927783
present,nowarning,sequential,0.1711815333434632
present,nowarning,sequential,0.07104678693591165
present,nowarning,sequential,0.10420777301747584
present,nowarning,sequential,0.2633097342535872
present,nowarning,sequential,0.12666313655069547
present,nowarning,sequential,0.2062185428575152
present,nowarning,sequential,0.06316582619186782
present,nowarning,sequential,0.1931688150767453
present,nowarning,sequential,0.36254921641420007
present,nowarning,sequential,0.19530434768622706
present,nowarning,sequential,0.26996171157610727
present,nowarning,sequential,0.2507658796890537
present,nowarning,sequential,0.36992598217081846
present,nowarning,sequential,0.003204156933223747
present,nowarning,sequential,0.1991132245965592
present,nowarning,sequential,0.10956068167372233
present,nowarning,sequential,0.020974511834028476
present,nowarning,sequential,0.8152087938807507
present,nowarning,sequential,0.06878901447678797
present,nowarning,sequential,0.24035358648433933
present,nowarning,sequential,0.04805860529933544
present,nowarning,sequential,0.19593955095609245
present,nowarning,sequential,0.07670837090245346
present,nowarning,sequential,0.17861240543592655
present,nowarning,sequential,0.12485532427658841
present,nowarning,sequential,0.0600027120797082
present,nowarning,sequential,0.008940016436807774
present,nowarning,sequential,0.06050710785391157
present,nowarning,sequential,0.29848662352296246
present,nowarning,sequential,0.4724097947895412
present,nowarning,sequential,0.1795517440736402
present,nowarning,sequential,0.28257897195605747
present,nowarning,sequential,0.20199495427281972
present,nowarning,sequential,0.21741045463740552
present,nowarning,sequential,0.25208784182526056
present,nowarning,sequential,0.19528178998686832
present,nowarning,sequential,0.2448484637753472
present,nowarning,sequential,0.20982023738818667
present,nowarning,sequential,0.45033185639186585
present,nowarning,sequential,0.2521045887683792
present,nowarning,sequential,0.15589616165794148
present,nowarning,sequential,0.2872895895527066
present,nowarning,sequential,0.1362504696333384
present,nowarning,sequential,0.24080398480360873
present,nowarning,sequential,0.647858086327565
present,nowarning,sequential,0.09406234774722273
present,nowarning,sequential,0.16278731927355744
present,nowarning,sequential,0.009906082992902982
present,nowarning,sequential,0.23301514749641966
present,nowarning,sequential,0.11004442021089422
present,nowarning,sequential,0.6490239052595522
present,nowarning,sequential,0.29110713636441415
present,nowarning,sequential,0.27497002268768406
present,nowarning,sequential,0.20627772157679455
present,nowarning,sequential,0.11250800511613643
present,nowarning,sequential,0.06340772562211874
present,nowarning,sequential,0.15979743437826152
present,nowarning,sequential,0.20092207353877722
present,nowarning,sequential,0.29706289150262105
present,nowarning,sequential,0.09500461634138396
present,nowarning,sequential,0.27654980998057666
present,nowarning,sequential,0.1949391219023758
present,nowarning,sequential,0.6080485704241151
present,nowarning,sequential,0.6399928069086956
present,nowarning,sequential,0.33123295215619825
present,nowarning,sequential,0.06576831261869652
present,nowarning,sequential,0.032959523369589246
present,nowarning,sequential,0.47125504346209185
present,nowarning,sequential,0.21320802750158172
present,nowarning,sequential,0.31339360647213726
present,nowarning,sequential,0.11873647739395184
present,nowarning,sequential,0.05177455369879432
present,nowarning,sequential,0.01205913277388112
present,nowarning,sequential,0.21585394460011714
present,nowarning,sequential,0.13353701587289993
present,nowarning,sequential,0.11228024450966453
present,nowarning,sequential,0.06998063912005664
present,nowarning,sequential,0.8814185605955854
present,nowarning,sequential,0.2537492831223936
present,nowarning,sequential,0.23146498866823192
present,nowarning,sequential,0.1945398513746899
present,nowarning,sequential,0.04329913567924109
present,nowarning,sequential,0.30275323887345024
present,nowarning,sequential,0.1706415624450887
present,nowarning,sequential,0.08321900884440638
present,nowarning,sequential,0.04018598599320897
present,nowarning,sequential,0.0533758778775134
present,nowarning,sequential,0.2652489853554532
present,nowarning,sequential,0.05055090230854298
present,nowarning,sequential,0.09298471967743813
